id,sample_id,iron,manganese,zinc,copper,boron,molybdenum,chlorine,sulfur,calcium,magnesium,test_date,created_at
210,468,50.02,111.95,12.58,7.53,1.39,1.09,67.75,89.89,4288.05,969.53,2023-02-18,2022-11-19 09:40:02
211,9064,176.73,131.41,1.23,7.76,1.99,0.38,53.15,128.52,2039.21,1805.65,2024-01-25,2023-12-13 10:22:11
212,3443,183.33,86.7,14.42,2.43,0.6,1.13,146.33,260.86,4879.61,1455.63,2022-06-22,2023-07-10 00:17:23
213,9322,240.2,47.57,3.85,7.3,0.15,0.12,78.17,247.84,3900.94,1638.57,2024-02-06,2023-03-09 10:02:23
214,6283,197.53,92.13,14.02,0.34,0.82,0.86,27.47,245.63,6192.51,1394.55,2023-12-17,2022-12-15 16:38:37
215,539,11.07,107.51,7.4,5.64,0.63,1.37,137.25,346.14,1549.6,1653.56,2025-06-05,2024-01-12 07:18:19
216,5482,276.32,80.13,12.47,4.52,0.86,0.95,162.36,240.24,2805.47,828.94,2022-12-11,2024-06-11 05:00:26
217,7294,10.65,62.91,5.91,4.49,1.64,0.51,72.46,242.5,2240.37,1342.24,2024-01-18,2025-03-24 20:52:37
218,6913,224.04,61.31,14.59,2.79,0.17,0.15,82.06,62.26,2473.33,555.98,2024-09-17,2022-09-30 05:16:55
219,3216,41.65,129.86,2.26,4.27,1.77,1.4,91.25,330.58,2545.16,1737.75,2023-12-30,2025-05-04 16:23:46
220,2185,221.17,117.05,9.51,7.71,1.1,0.27,96.45,381.95,4319.03,1021.67,2023-02-25,2023-02-16 19:05:02
221,7886,14.55,82.34,6.95,2.11,1.45,1.02,157.3,239.08,4912.56,1895.38,2024-08-31,2024-03-03 02:08:42
222,558,182.47,42.55,5.42,7.39,0.96,1.25,29.56,184.05,3627.21,564.57,2025-03-04,2024-11-01 14:03:09
223,6662,173.93,142.77,8.3,4.68,0.12,1.06,196.64,64.16,2305.72,1112.38,2023-01-12,2025-06-11 10:00:53
224,2550,22.11,99.8,11.36,1.05,1.13,0.15,164.52,86.51,2408.53,1791.05,2023-01-24,2022-11-23 05:29:53
225,8790,202.06,75.82,6.24,1.83,1.02,0.79,188.7,145.81,7108.98,323.95,2025-02-04,2023-03-14 11:09:34
226,6428,196.0,126.5,11.0,1.91,0.88,1.29,126.51,38.37,7271.38,994.47,2024-07-31,2024-06-20 15:37:08
227,9049,133.05,101.54,10.25,2.55,1.82,0.96,189.27,119.78,3321.69,584.74,2023-08-12,2025-02-05 00:57:45
228,2261,265.13,29.93,6.37,1.48,1.81,0.54,40.71,388.25,6625.84,1245.6,2023-02-23,2023-10-21 14:25:08
229,3936,36.74,21.6,3.74,6.39,1.44,0.65,140.94,35.35,3693.25,144.25,2023-01-11,2023-04-13 14:48:09
230,4134,105.52,55.79,14.17,7.05,1.77,1.29,167.03,375.03,3759.0,729.14,2025-01-31,2023-07-20 13:35:56
231,8515,290.52,7.61,14.56,7.87,1.87,1.0,172.6,364.46,4357.64,1293.71,2024-01-11,2022-06-19 20:21:41
232,7291,288.63,104.24,9.85,2.87,1.47,0.05,129.36,328.1,3492.67,1441.55,2024-03-14,2023-07-21 05:13:18
233,7619,59.96,79.24,11.06,5.58,0.8,0.64,60.74,287.42,4289.45,1135.93,2022-11-05,2024-12-07 06:13:17
234,6332,124.02,84.24,2.37,1.91,0.52,0.5,150.95,32.24,597.36,1183.37,2023-04-09,2022-08-15 23:29:07
235,8156,48.84,80.01,8.84,7.76,0.8,0.45,116.94,89.64,2314.86,779.21,2023-11-04,2024-10-29 20:59:14
236,7829,230.5,65.3,11.73,6.1,0.6,0.73,111.45,342.2,7740.15,1906.05,2023-08-25,2023-04-13 21:30:18
237,138,48.37,89.11,7.29,3.49,0.56,1.13,18.27,307.01,1534.12,1473.61,2023-05-22,2024-09-19 05:54:03
238,6572,196.24,122.64,11.97,2.93,0.29,0.11,132.57,194.18,4881.04,1817.4,2023-11-20,2025-03-26 02:16:14
239,6691,80.17,68.52,11.6,4.88,0.43,0.6,82.31,171.37,1802.25,1196.49,2022-08-30,2025-01-13 23:40:40
240,6593,292.03,137.02,12.89,6.64,1.43,1.12,152.7,226.4,4129.05,272.31,2024-01-19,2022-08-03 15:45:41
241,1895,87.07,66.31,2.26,3.5,1.99,1.07,103.52,319.25,2574.43,1716.55,2024-11-04,2023-09-09 10:03:21
242,7218,143.04,85.31,11.44,0.46,1.68,0.68,177.76,356.99,2073.71,766.56,2024-12-08,2024-11-25 16:40:13
243,230,61.88,35.81,0.53,3.55,1.63,0.55,70.86,180.69,2502.09,379.79,2024-08-17,2025-01-03 22:50:10
244,656,86.48,149.8,8.3,2.11,0.29,0.7,94.49,222.96,1223.25,1871.45,2023-08-12,2025-02-15 14:41:41
245,9438,52.59,88.03,11.51,3.45,1.94,0.22,11.31,41.09,2038.5,128.77,2023-01-19,2023-05-13 10:34:26
246,9045,40.67,13.56,3.49,6.8,0.81,1.41,31.77,278.29,869.74,1428.56,2024-08-11,2022-09-17 03:53:19
247,1176,38.07,121.43,5.91,5.52,0.77,1.48,146.02,113.69,2588.28,680.93,2023-06-23,2023-05-12 23:23:58
248,2692,284.68,102.97,11.0,7.19,1.71,1.2,125.09,273.43,7629.25,169.79,2022-12-03,2022-06-13 07:51:52
249,9961,22.97,111.82,11.85,2.61,1.92,0.81,167.65,383.69,5751.56,545.94,2023-04-02,2022-12-03 20:26:24
250,3866,249.87,113.45,6.83,5.91,0.44,1.37,104.11,364.44,2270.1,400.13,2025-02-28,2022-10-14 00:53:29
251,3097,216.52,11.91,9.7,2.9,1.07,0.88,144.47,253.58,7239.09,118.72,2022-07-20,2024-04-04 09:18:56
252,8619,172.01,81.12,10.53,6.91,1.08,1.34,33.29,127.33,3044.59,1544.6,2023-12-10,2023-08-13 21:51:08
253,9475,106.21,127.16,14.35,3.73,0.81,0.25,65.52,30.08,4430.7,1505.96,2024-10-11,2024-02-03 19:34:39
254,3012,107.88,24.19,6.64,2.11,0.24,0.37,117.95,135.04,1542.51,1605.26,2022-06-21,2025-04-13 05:37:22
255,9440,135.13,147.26,5.69,3.26,0.71,0.05,29.29,116.61,6817.78,1243.56,2023-12-22,2024-06-24 14:42:18
256,2681,270.51,18.03,0.73,4.36,1.25,0.93,194.38,186.77,2432.93,863.49,2025-01-06,2023-11-09 17:51:43
257,8645,20.32,122.72,7.36,1.41,1.37,0.27,132.27,108.62,1767.95,1727.45,2023-06-13,2024-04-18 05:02:46
258,8333,42.75,32.85,3.27,3.98,1.25,1.11,69.22,399.67,1118.27,1805.61,2022-10-19,2023-02-16 18:26:54
259,8665,297.09,62.57,7.7,7.69,1.66,1.08,185.56,112.49,3839.48,1516.11,2023-11-06,2022-12-08 15:14:31
260,7267,254.56,82.91,6.49,3.93,1.7,0.24,33.03,29.76,2642.22,1578.54,2024-08-16,2024-05-24 03:54:52
261,57,41.11,12.07,3.62,3.34,1.79,0.38,31.32,317.6,7510.02,509.74,2024-10-26,2024-08-29 22:05:18
262,1394,136.47,56.09,11.66,6.69,1.13,0.07,182.83,293.74,6818.78,1155.29,2022-07-29,2022-11-03 06:32:41
263,419,242.54,112.19,0.97,1.23,0.61,1.18,170.48,100.6,2975.93,1905.88,2023-12-14,2023-06-08 10:57:56
264,3608,137.37,39.19,8.78,7.33,1.43,0.73,162.15,28.46,6671.79,1368.55,2023-05-12,2024-09-26 22:55:06
265,9923,272.26,100.75,4.47,2.42,0.41,0.86,20.47,243.69,1579.22,1704.72,2024-02-01,2024-02-01 14:42:33
266,8770,158.87,54.9,14.14,5.72,0.16,1.33,162.09,129.14,1254.48,1681.85,2024-11-12,2025-06-11 08:09:33
267,7424,197.82,77.23,2.04,1.85,0.94,0.41,86.89,45.42,1602.5,127.82,2023-01-10,2023-04-29 14:43:40
268,7807,222.51,76.67,7.08,5.32,1.85,0.28,181.93,204.77,3643.37,1932.93,2024-07-21,2022-07-21 12:23:55
269,2882,152.72,132.4,8.82,2.15,0.65,0.85,180.36,117.17,1209.99,445.81,2024-03-17,2023-03-20 10:21:36
270,4997,63.43,32.63,6.09,4.04,0.92,0.76,100.73,211.53,5731.71,404.55,2024-06-01,2022-07-23 23:42:39
271,3962,36.66,25.53,9.42,1.31,0.9,0.18,163.37,368.9,865.76,930.12,2024-10-27,2024-04-12 04:11:30
272,113,85.76,11.72,6.05,7.68,1.55,0.74,50.15,127.05,3853.27,1666.93,2023-05-18,2024-09-18 12:47:42
273,5037,40.72,58.37,14.19,6.82,0.94,1.26,56.32,76.33,5158.59,1686.64,2022-09-12,2024-12-13 10:47:31
274,4395,162.04,12.41,13.4,0.24,0.96,1.2,170.94,22.41,830.73,110.31,2025-04-27,2022-11-06 20:22:30
275,2701,256.15,24.78,11.53,2.97,1.35,0.81,79.81,297.37,5740.49,1613.84,2022-12-06,2023-08-09 19:58:57
276,71,267.8,101.09,4.27,3.14,1.69,0.55,147.31,154.18,7605.67,737.79,2025-04-13,2022-06-20 02:17:01
277,2778,230.11,73.06,11.34,7.3,1.46,0.61,164.55,73.87,5763.17,779.89,2023-06-23,2022-07-24 00:22:05
278,958,175.38,91.05,11.49,1.8,1.7,0.5,18.59,186.29,3667.67,695.26,2024-11-29,2023-11-06 21:42:58
279,9293,98.56,30.89,14.37,4.61,0.28,0.95,78.85,101.85,855.19,583.76,2022-10-05,2022-07-16 10:26:13
280,2357,158.56,82.49,3.33,3.23,0.75,0.96,155.47,25.33,7583.24,136.8,2025-02-01,2023-07-31 07:44:57
281,9031,269.13,82.61,10.18,7.47,1.51,0.76,95.36,271.7,1564.07,1285.73,2024-02-25,2023-11-02 05:18:06
282,940,35.63,140.85,5.12,4.88,0.23,1.04,101.83,156.86,770.78,1054.03,2024-04-13,2025-03-22 13:42:00
283,9574,127.59,42.73,2.63,3.06,1.9,1.06,132.57,171.14,5410.16,790.88,2023-11-16,2024-03-22 02:16:08
284,9842,241.49,60.42,7.25,1.51,0.99,0.15,145.03,203.68,7018.27,922.19,2025-05-15,2024-07-31 21:05:15
285,4972,131.33,119.86,13.2,3.89,0.81,0.94,192.72,275.54,797.49,1703.46,2024-01-11,2024-05-14 18:29:11
286,1828,170.25,99.92,8.89,5.29,1.76,0.13,77.82,233.83,7386.63,678.2,2022-09-03,2023-10-14 20:12:35
287,2130,49.08,22.44,7.1,0.95,0.89,1.45,154.54,309.92,6071.82,417.23,2022-08-08,2023-01-12 19:22:38
288,8000,27.16,53.67,5.06,1.56,1.47,0.86,157.14,212.9,4087.55,1293.86,2023-06-09,2023-07-20 06:30:10
289,9197,254.4,142.4,11.67,1.97,1.68,0.08,52.45,105.97,4034.65,1410.61,2023-11-05,2023-10-03 18:55:18
290,829,203.58,65.29,5.62,2.31,1.12,0.14,40.79,330.16,6895.53,1151.12,2023-08-25,2023-11-15 09:52:13
291,9665,17.8,139.51,5.28,1.05,1.29,1.44,28.76,66.21,3134.08,1498.65,2023-06-01,2024-07-01 21:23:21
292,1232,259.48,127.59,7.63,2.04,1.84,0.95,17.08,375.12,4807.67,1443.88,2022-11-08,2024-08-21 04:03:24
293,3044,21.04,50.83,13.35,3.99,0.35,1.4,37.59,245.88,1720.66,1319.1,2022-09-18,2025-03-20 19:58:18
294,414,272.35,80.93,2.1,5.78,1.25,0.16,167.36,162.98,3347.16,1919.77,2024-10-29,2022-09-17 16:17:16
295,9895,228.7,66.36,11.97,3.19,0.76,0.21,73.92,212.3,4856.71,1331.34,2023-06-03,2025-03-01 00:31:39
296,8752,238.95,84.8,13.97,7.21,0.27,0.41,45.79,34.82,7379.93,237.15,2023-05-17,2023-03-06 22:15:19
297,4457,230.51,49.23,8.35,5.81,1.39,0.65,37.6,311.25,1282.29,1501.43,2023-10-08,2023-10-05 14:30:21
298,1820,272.02,108.23,14.78,4.46,0.99,0.34,25.24,135.5,4316.49,178.81,2023-03-03,2022-08-16 03:36:13
299,2148,18.53,79.05,10.59,6.79,1.26,1.33,56.78,59.96,4866.65,150.35,2024-12-29,2023-03-31 16:36:56
300,3691,50.07,129.21,12.66,4.41,1.33,0.13,57.46,31.42,7343.08,354.5,2024-06-21,2023-04-16 10:27:07
301,2840,134.14,45.56,2.89,7.78,0.49,0.69,12.13,38.55,5706.81,1305.39,2022-07-17,2023-07-16 01:54:37
302,9667,100.33,126.54,7.28,2.16,0.4,1.13,49.94,253.24,5995.34,742.03,2022-10-08,2024-11-02 10:13:14
303,7603,87.91,52.18,4.96,4.03,1.53,0.35,71.46,234.64,3253.75,1906.94,2023-10-17,2024-07-15 22:21:15
304,3264,241.44,95.09,4.17,2.23,0.62,0.67,22.97,383.59,4461.04,928.4,2023-08-25,2024-01-22 12:08:03
305,7644,61.75,87.14,9.47,6.65,1.57,1.49,128.12,365.6,1382.77,638.7,2022-10-20,2024-05-13 21:20:30
306,6653,98.57,14.81,5.94,5.1,1.16,0.81,130.66,183.56,7979.88,129.99,2022-08-26,2024-12-15 21:27:06
307,2610,249.08,19.99,10.86,7.44,1.55,1.13,15.22,347.52,4769.47,357.05,2023-12-13,2022-08-26 23:34:12
308,6275,49.94,135.2,10.31,4.36,1.69,0.82,52.81,86.63,7409.51,1682.34,2023-02-26,2024-10-11 16:54:20
309,5675,163.07,57.12,13.61,6.3,1.34,0.61,41.78,25.9,7350.57,384.1,2023-03-02,2023-09-03 13:10:19
310,5556,232.88,6.71,2.71,4.53,0.82,0.63,183.13,80.55,1031.04,1828.6,2024-07-15,2024-09-28 22:27:28
311,5383,194.81,16.36,7.02,1.89,1.73,1.14,135.46,349.89,6724.08,606.77,2024-10-23,2025-05-14 13:29:44
312,9307,193.18,99.0,6.11,0.21,1.05,0.52,92.44,288.68,5219.48,1546.75,2023-01-03,2024-09-13 23:27:10
313,2421,287.07,6.89,1.3,2.84,1.28,1.46,31.48,236.61,5661.6,900.6,2022-11-17,2024-07-16 14:44:59
314,8438,173.33,69.64,13.91,4.97,1.75,0.54,23.83,295.64,3697.58,1190.62,2025-06-09,2024-12-13 05:56:03
315,980,190.49,60.9,7.83,7.4,0.23,1.46,134.16,51.62,4170.69,818.47,2024-06-05,2024-05-15 01:43:23
316,6791,144.37,120.02,6.74,4.19,1.56,0.76,44.62,56.39,6449.27,869.42,2023-01-12,2023-01-26 06:16:21
317,6154,285.34,62.91,13.36,1.64,1.21,1.27,146.38,348.08,1508.57,968.01,2023-05-31,2024-11-22 01:52:52
318,3032,110.92,94.2,8.45,7.25,0.88,0.8,105.01,72.35,6149.87,1635.89,2025-06-06,2025-01-10 06:58:25
319,1846,70.74,139.83,13.06,4.34,1.21,0.91,155.5,374.86,7699.19,1203.08,2023-04-02,2024-07-19 20:25:11
320,2581,71.75,61.32,3.17,6.72,1.18,0.48,34.73,188.51,3251.41,238.44,2022-09-25,2024-03-22 15:07:18
321,478,23.68,26.24,12.45,6.0,1.29,0.97,177.51,366.76,7453.84,1660.18,2022-11-24,2022-10-08 17:15:30
322,1758,223.83,142.08,8.7,5.89,0.3,0.33,51.35,198.91,6653.27,360.36,2025-05-16,2022-08-21 15:31:53
323,4292,61.76,142.22,11.89,3.24,0.21,0.56,169.56,139.61,5793.27,1187.3,2024-08-07,2023-11-17 04:38:39
324,8800,272.32,90.76,8.21,2.21,1.29,0.54,166.35,68.5,736.02,931.15,2023-03-26,2024-11-25 20:10:12
325,256,40.62,65.41,14.63,2.07,1.78,1.38,138.35,395.33,4974.0,1418.56,2023-03-26,2022-07-24 16:39:43
326,6492,269.28,15.08,8.93,6.07,1.25,0.7,111.28,71.04,1639.8,164.44,2022-06-15,2022-12-24 09:06:49
327,8346,291.39,135.98,4.04,3.82,1.62,1.31,122.29,277.9,6309.14,1718.36,2024-09-26,2024-01-19 03:05:40
328,9751,116.39,14.58,9.86,1.46,0.86,1.31,169.28,133.68,6654.14,114.12,2023-02-17,2023-09-12 05:06:31
329,4687,54.35,125.08,10.24,7.58,1.31,0.33,100.2,60.69,1232.21,505.23,2023-08-11,2023-10-20 01:13:32
330,1255,219.16,35.93,12.45,2.26,1.24,1.2,188.07,136.72,4069.26,980.98,2025-01-31,2022-10-27 19:27:02
331,4725,126.14,30.74,12.2,6.84,1.83,0.77,19.4,180.55,2625.75,243.61,2025-01-10,2022-09-02 07:18:20
332,1753,198.84,107.88,8.93,2.03,1.76,0.89,179.27,104.95,4852.81,181.56,2024-12-27,2024-09-03 15:31:15
333,8238,225.02,21.16,5.33,5.79,1.43,1.43,190.0,95.67,2855.92,756.62,2022-06-16,2023-07-16 19:14:56
334,9817,78.09,21.06,1.08,1.96,1.89,0.56,173.0,118.64,6151.4,527.65,2025-05-01,2024-06-27 06:23:42
335,5275,139.19,80.33,13.84,2.75,1.93,1.01,92.94,392.35,3490.97,544.72,2025-04-23,2023-06-24 11:29:31
336,2307,155.21,142.32,5.26,7.89,1.25,1.39,23.85,21.48,4817.13,1781.27,2024-11-23,2023-01-09 10:53:17
337,8992,248.39,145.5,11.07,7.58,0.75,0.54,183.88,150.23,6477.6,1114.34,2022-11-07,2023-08-28 01:24:01
338,1323,289.16,23.96,7.59,1.81,0.32,0.62,127.78,150.0,4516.75,219.92,2024-08-21,2024-05-01 17:02:16
339,9545,111.75,77.43,5.99,5.39,1.16,0.7,48.28,103.94,4258.09,441.81,2024-04-23,2025-01-13 04:55:56
340,9509,236.32,39.98,0.62,2.83,0.36,0.43,115.83,51.44,6765.9,1297.83,2024-02-22,2022-09-17 08:13:14
341,9853,221.36,135.75,14.93,6.31,1.2,0.2,169.98,320.46,4831.75,1461.9,2022-11-13,2022-12-14 13:04:04
342,2064,32.38,80.07,8.67,0.91,1.72,1.15,50.43,251.88,1580.13,379.79,2022-06-12,2023-10-03 19:33:03
343,5743,150.05,77.82,10.55,3.66,1.17,1.2,146.85,62.95,1929.19,1341.67,2024-09-16,2025-03-27 23:57:42
344,6867,209.56,73.4,10.19,6.73,1.4,0.94,91.66,265.94,2106.78,1537.85,2024-10-07,2023-04-22 10:48:33
345,4812,199.16,55.08,9.29,5.3,0.65,1.26,66.53,246.0,1066.3,767.99,2025-01-22,2022-12-26 09:00:16
346,6375,84.86,42.63,6.43,0.25,0.58,1.43,184.31,110.7,6268.03,685.94,2022-08-27,2023-11-12 18:38:12
347,2302,143.23,16.97,13.39,5.51,0.65,1.07,37.9,398.71,4646.04,1981.88,2022-11-14,2024-09-14 20:46:53
348,1706,224.45,103.19,13.15,7.62,1.06,1.05,193.83,109.17,7155.11,726.9,2024-01-09,2022-11-08 23:25:54
349,1065,78.04,85.1,5.79,6.18,1.79,1.29,11.37,166.97,4169.47,394.3,2023-07-20,2024-12-01 04:27:03
350,4824,293.05,108.34,6.66,3.19,0.66,1.45,53.76,122.66,5167.56,403.13,2022-12-08,2025-02-18 00:25:09
351,404,96.99,15.17,10.83,0.39,1.47,0.79,166.94,238.81,6290.65,229.27,2024-08-15,2022-10-14 06:21:15
352,3402,170.73,145.54,0.9,1.32,0.12,0.74,177.32,389.45,4155.34,724.02,2023-06-24,2023-10-01 21:42:43
353,6187,62.32,147.36,11.47,5.15,0.31,1.23,90.73,83.18,6469.59,1070.16,2024-04-29,2024-03-08 11:38:22
354,6697,23.14,55.61,5.23,7.19,0.8,0.06,132.04,351.5,5991.99,1131.87,2024-02-20,2023-05-28 14:55:41
355,4038,256.37,82.63,1.14,6.37,0.7,1.03,68.86,225.33,5949.06,139.95,2022-07-22,2023-12-21 22:41:48
356,7615,58.46,63.92,5.69,2.59,0.79,0.36,184.72,53.83,3412.19,512.53,2022-11-08,2024-02-16 20:37:12
357,2049,200.69,78.06,9.44,0.49,1.59,1.35,145.34,170.14,3018.35,1842.88,2023-12-30,2022-09-05 13:41:09
358,6865,246.97,97.99,6.78,6.37,1.92,0.96,101.46,152.96,6133.51,698.1,2024-04-15,2025-02-26 22:51:06
359,295,42.64,81.02,10.24,1.56,0.2,0.24,21.55,349.88,6439.87,102.71,2024-09-19,2022-07-29 20:20:16
360,3401,231.2,52.58,2.91,4.95,0.33,0.46,112.56,288.97,4902.54,677.07,2023-03-26,2023-07-21 06:15:53
361,2950,265.44,82.75,2.92,2.94,0.44,1.48,169.97,163.3,4408.37,1828.4,2023-06-10,2025-05-31 07:28:52
362,3520,10.69,27.79,12.23,1.67,0.56,0.92,23.04,87.78,2207.35,144.31,2024-04-12,2023-05-16 19:17:24
363,5023,117.71,67.41,10.97,2.26,1.3,0.65,183.5,172.29,6165.57,1280.38,2023-02-06,2023-06-06 08:08:29
364,5365,168.43,145.21,12.89,3.79,1.38,1.25,48.65,312.39,3108.33,890.07,2023-11-14,2022-10-13 10:51:37
365,6996,169.09,22.77,11.55,6.25,1.23,0.12,24.86,108.16,4070.17,1606.0,2025-02-24,2024-11-29 06:49:03
366,4370,171.14,53.73,14.52,2.6,0.93,0.37,183.65,26.54,7550.8,504.05,2024-07-13,2023-03-31 23:54:12
367,1687,76.52,43.43,9.74,3.09,1.27,0.28,99.25,40.43,4673.93,626.76,2024-08-11,2023-11-17 17:18:25
368,4642,108.79,48.35,10.72,5.64,1.69,1.16,165.49,192.71,5195.05,1186.73,2022-08-23,2025-04-03 23:53:30
369,8310,194.68,106.65,9.0,6.76,1.32,0.93,103.46,214.01,5240.61,573.9,2023-09-19,2023-03-05 15:53:58
370,9227,75.29,45.36,3.16,2.62,0.14,0.63,136.75,173.93,7914.38,955.89,2025-05-06,2024-01-14 08:56:33
371,3946,44.91,71.92,3.1,5.6,1.96,1.01,33.3,370.43,7936.53,1874.01,2022-12-16,2022-11-16 01:23:57
372,3792,139.94,66.96,5.92,2.59,1.16,0.71,176.47,384.04,4677.22,177.36,2025-03-02,2023-02-07 03:16:25
373,8226,33.04,130.37,6.75,7.02,1.78,1.01,96.83,220.5,5863.39,1352.27,2023-05-18,2025-01-06 11:36:12
374,1859,167.94,99.38,14.03,0.96,0.39,1.2,79.11,378.73,4062.34,1459.19,2022-07-20,2023-03-08 17:25:24
375,157,213.42,48.7,5.71,3.31,1.44,0.11,130.32,342.16,7621.26,1329.63,2023-08-04,2023-07-03 12:20:28
376,1199,182.94,63.52,12.03,4.85,1.66,0.28,163.83,139.71,3383.72,1499.25,2022-10-06,2023-08-29 23:19:53
377,3023,182.07,129.87,14.64,4.14,1.83,1.04,84.63,137.79,3882.79,1033.6,2024-11-30,2023-07-19 22:11:44
378,1352,171.49,89.59,1.37,4.15,0.76,1.2,104.77,354.14,6505.32,1375.45,2023-01-19,2023-11-14 13:40:13
379,9256,257.29,71.75,10.31,1.39,0.97,1.16,154.49,138.32,5953.25,1831.02,2023-09-07,2024-12-05 08:52:42
380,8527,154.77,72.89,8.38,1.81,0.32,0.3,127.55,157.55,2228.29,1587.36,2024-09-03,2023-10-12 17:53:18
381,9413,64.26,122.02,1.44,7.9,1.44,0.15,112.26,380.0,6658.26,607.97,2023-05-24,2022-06-12 12:22:11
382,7526,112.38,81.63,11.11,3.81,0.59,0.46,52.88,371.95,3384.92,1581.57,2022-07-11,2024-08-04 05:34:21
383,8903,270.07,31.75,13.8,2.82,1.92,1.03,44.85,271.99,7520.25,1286.31,2025-03-16,2022-11-04 13:49:17
384,3193,255.08,8.85,14.16,2.35,0.13,1.28,11.06,315.5,4016.78,1779.57,2024-08-19,2023-03-19 06:57:20
385,5603,193.05,6.4,12.41,4.71,1.04,0.67,100.26,242.9,1944.57,196.59,2024-01-07,2023-08-16 03:16:10
386,1883,116.67,117.76,3.46,5.85,1.15,0.99,99.94,269.95,2209.53,1086.98,2023-02-04,2023-10-27 02:53:52
387,792,90.51,42.16,1.82,6.9,0.81,1.06,70.65,28.72,1398.52,306.12,2022-09-02,2025-03-11 18:04:55
388,8956,279.03,16.5,6.59,6.41,1.44,1.18,147.6,353.5,3250.5,162.38,2024-05-09,2023-06-10 00:03:44
389,6376,182.31,20.34,6.46,3.09,1.63,0.94,109.92,57.21,6007.93,1039.06,2022-08-01,2025-04-26 19:09:35
390,7905,172.19,58.46,2.24,4.96,1.17,0.64,167.0,257.05,1085.81,1408.1,2023-09-03,2024-04-19 18:19:48
391,273,185.04,20.66,0.92,7.02,1.5,0.74,108.15,54.14,5447.3,737.75,2023-03-31,2024-01-13 08:30:45
392,42,190.07,62.29,14.6,4.76,0.73,0.23,35.07,264.84,2936.81,175.98,2024-10-16,2024-02-17 04:16:36
393,8004,250.32,93.03,5.98,4.04,0.62,0.17,80.52,165.6,5979.09,1327.58,2023-08-08,2024-05-18 23:22:06
394,879,135.98,127.29,9.28,1.39,1.25,1.1,199.81,319.15,1912.92,492.0,2024-10-10,2023-11-26 04:16:04
395,1312,111.9,48.3,6.87,5.17,1.09,1.39,91.23,299.21,7836.52,363.93,2022-11-02,2024-02-08 12:40:44
396,3428,237.5,87.99,10.27,4.25,0.32,0.62,17.98,194.46,1357.91,973.42,2024-10-12,2024-09-10 17:30:25
397,9862,64.54,123.65,2.11,3.03,0.34,0.15,93.79,252.08,2809.41,1710.75,2023-12-10,2022-12-26 19:37:56
398,4667,256.73,48.81,6.66,2.26,1.77,1.15,92.4,164.48,5694.15,811.58,2023-02-27,2025-04-29 06:01:05
399,8193,144.6,115.75,9.28,4.42,1.54,1.32,180.9,23.98,7642.14,602.74,2024-11-09,2024-08-27 07:24:05
400,4907,188.5,12.96,2.92,6.01,0.76,0.76,56.09,81.09,3485.89,1372.86,2024-12-10,2022-09-08 17:53:26
401,6063,208.91,51.04,1.78,2.83,1.22,1.31,132.43,353.56,3334.79,261.7,2024-04-07,2024-06-26 10:05:56
402,2570,241.84,126.14,10.85,2.99,0.83,0.21,95.57,277.49,6110.37,609.31,2025-04-22,2024-12-24 05:11:54
403,1826,74.03,137.67,7.4,1.92,0.41,1.42,66.6,34.31,5679.27,1841.06,2023-08-12,2024-07-26 06:17:33
404,1598,272.62,59.17,10.37,6.99,1.02,1.15,47.45,168.93,2525.53,1033.89,2024-01-19,2022-11-28 03:37:54
405,9710,254.32,39.18,12.0,2.15,1.17,1.17,19.62,380.1,3156.95,558.43,2023-04-09,2023-12-02 08:43:36
406,8126,266.1,124.99,13.5,3.06,0.6,1.17,34.62,98.23,2143.69,684.99,2022-12-07,2024-09-15 04:09:14
407,8051,241.66,63.21,6.2,4.98,0.72,0.82,143.67,60.15,1844.04,1921.89,2024-09-16,2024-05-27 10:08:05
408,6433,212.79,67.84,8.83,5.39,1.26,0.87,141.18,187.68,1459.89,1941.46,2024-06-28,2024-08-14 10:52:17
409,7361,166.81,44.76,12.44,0.41,1.15,0.36,60.33,310.01,754.93,1488.65,2025-01-18,2023-11-14 12:52:54
410,5803,133.47,132.6,11.26,5.66,1.96,1.29,144.65,134.11,6008.6,508.92,2025-05-08,2025-04-06 07:18:00
411,639,92.52,68.52,10.56,5.98,0.33,0.44,128.83,300.19,4249.46,1605.33,2025-03-30,2023-08-17 17:39:36
412,9506,136.41,86.53,2.39,4.29,0.42,0.65,31.88,183.14,7474.96,566.26,2022-09-12,2025-03-18 04:27:35
413,4194,127.84,102.8,2.78,1.11,1.07,0.11,64.58,96.13,7484.15,122.78,2023-07-23,2023-06-25 11:30:03
414,9719,156.4,88.81,1.32,3.86,0.69,0.81,138.62,333.47,5107.5,779.37,2022-11-03,2024-02-23 12:58:55
415,4425,207.82,42.86,0.79,3.57,0.23,0.67,120.93,344.09,4499.06,958.46,2022-09-06,2023-10-05 14:40:02
416,4066,222.17,11.3,2.6,3.93,0.4,0.94,124.22,56.34,4936.34,916.16,2023-04-08,2025-01-19 17:01:24
417,2530,272.0,19.99,14.89,1.91,0.31,0.8,126.34,56.13,961.92,1471.05,2023-07-19,2023-06-20 16:42:39
418,7450,287.62,27.18,4.36,2.39,0.68,0.57,30.58,84.52,5467.18,1543.95,2022-11-01,2023-03-22 21:04:59
419,6968,236.79,24.12,13.36,3.75,0.77,0.98,122.0,267.96,6346.01,723.04,2024-08-19,2023-08-04 09:54:43
